1307106_202002181307,JOB_STARTED,9/17/2020 4:19:02 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1185840_202003250942,JOB_STARTED,9/17/2020 6:51:30 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1185840_202003250942,JOB_STARTED,9/17/2020 6:54:02 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1185840_202003250942,JOB_STARTED,9/17/2020 6:55:42 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1185840_202003250942,JOB_STARTED,9/17/2020 6:57:22 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1307106_202002181307,JOB_STARTED,9/17/2020 6:57:57 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
1185840_202003250942,JOB_STARTED,9/17/2020 6:59:27 PM,1/1/0001 12:00:00 AM,1/1/0001 12:00:00 AM
